Calibrated Probability,Risk Category
0.2108014389872551,Medium Risk
1.0,Critical Risk
0.2070247858762741,Medium Risk
0.2318606749176979,Medium Risk
0.6540162950754166,High Risk
0.9474946856498718,Critical Risk
0.8512961864471436,Critical Risk
0.9224169492721558,Critical Risk
0.7810308933258057,High Risk
0.9189266324043274,Critical Risk
0.7051429927349091,High Risk
0.1793805703520775,Low Risk
0.19450946301221847,Low Risk
0.1221019297838211,Low Risk
0.9751811027526855,Critical Risk
0.027205739915370942,Low Risk
0.7751779675483703,High Risk
0.09355480819940568,Low Risk
1.0,Critical Risk
1.0,Critical Risk
0.21313342899084092,Medium Risk
0.9512410283088684,Critical Risk
0.06628289520740509,Low Risk
0.8895940065383912,Critical Risk
1.0,Critical Risk
0.9870951414108277,Critical Risk
0.10658765733242034,Low Risk
0.38348045349121096,Medium Risk
0.6043272852897644,High Risk
0.8423422336578369,Critical Risk
1.0,Critical Risk
0.1911261186003685,Low Risk
0.9199692964553833,Critical Risk
0.2912011444568634,Medium Risk
0.0,Low Risk
0.026272069662809372,Low Risk
0.9164734125137329,Critical Risk
0.8952946186065673,Critical Risk
0.9641293287277222,Critical Risk
0.9347742557525635,Critical Risk
0.061792004480957986,Low Risk
0.10396487340331077,Low Risk
0.2613525837659836,Medium Risk
0.9803967237472534,Critical Risk
0.043935663811862466,Low Risk
0.5895356595516205,High Risk
0.9722532749176025,Critical Risk
0.8848428726196289,Critical Risk
0.983359944820404,Critical Risk
0.08604388423264027,Low Risk
1.0,Critical Risk
0.9845200300216674,Critical Risk
0.08593425825238228,Low Risk
0.9591697692871094,Critical Risk
0.04079167228192091,Low Risk
0.4606903553009033,Medium Risk
0.09993817433714866,Low Risk
0.523784852027893,High Risk
0.17596156746149064,Low Risk
0.03478532433509827,Low Risk
0.013130474090576171,Low Risk
1.0,Critical Risk
0.9004091620445251,Critical Risk
0.9021209716796875,Critical Risk
1.0,Critical Risk
0.9559729933738709,Critical Risk
0.36322331726551055,Medium Risk
0.8604359865188599,Critical Risk
0.894346809387207,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.5991737484931946,High Risk
0.5240708291530609,High Risk
1.0,Critical Risk
0.13583180606365203,Low Risk
0.13015757948160173,Low Risk
0.32167241275310515,Medium Risk
0.8820609807968139,Critical Risk
0.7692929387092591,High Risk
0.9783170700073243,Critical Risk
0.7802411675453186,High Risk
0.15023114085197448,Low Risk
0.37240870893001554,Medium Risk
0.31283222138881683,Medium Risk
0.8285139799118042,Critical Risk
0.06919265054166317,Low Risk
0.9468589305877686,Critical Risk
0.19121647179126738,Low Risk
1.0,Critical Risk
1.0,Critical Risk
0.24342799484729766,Medium Risk
0.8629963874816895,Critical Risk
1.0,Critical Risk
0.09712485522031784,Low Risk
0.24732235372066497,Medium Risk
0.01693067643791437,Low Risk
0.7779844522476196,High Risk
0.33736623972654345,Medium Risk
0.23964441269636155,Medium Risk
0.8977311968803405,Critical Risk
0.10104451775550842,Low Risk
0.9664244890213013,Critical Risk
0.01675190031528473,Low Risk
1.0,Critical Risk
0.0,Low Risk
1.0,Critical Risk
0.6055571734905243,High Risk
0.3885169386863708,Medium Risk
0.0,Low Risk
0.9142515540122986,Critical Risk
0.603541898727417,High Risk
0.0,Low Risk
0.9626799345016479,Critical Risk
0.018504604510962964,Low Risk
0.8793728828430176,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.8209040403366089,Critical Risk
0.5978644251823425,High Risk
0.13619596362113953,Low Risk
0.2790884166955948,Medium Risk
1.0,Critical Risk
0.1522068813443184,Low Risk
0.8533017635345459,Critical Risk
0.3297077834606171,Medium Risk
1.0,Critical Risk
0.38828586637973783,Medium Risk
0.974549388885498,Critical Risk
0.8547765135765075,Critical Risk
1.0,Critical Risk
0.0682542435824871,Low Risk
1.0,Critical Risk
1.0,Critical Risk
0.8868517398834228,Critical Risk
0.18739234879612923,Low Risk
0.05190299917012453,Low Risk
0.29745725691318514,Medium Risk
1.0,Critical Risk
0.5640355229377747,High Risk
0.09907746016979217,Low Risk
0.3925802379846573,Medium Risk
0.45683963894844054,Medium Risk
0.8861490368843079,Critical Risk
0.8580263376235961,Critical Risk
0.18022849410772324,Low Risk
0.9565355658531189,Critical Risk
0.10721530020236969,Low Risk
0.1025230571627617,Low Risk
0.9463872909545898,Critical Risk
0.9510226249694824,Critical Risk
0.7645789623260498,High Risk
0.7531644701957703,High Risk
0.9257471561431885,Critical Risk
0.215175361931324,Medium Risk
0.027552707679569723,Low Risk
0.13162290751934053,Low Risk
0.8856566667556762,Critical Risk
0.6028851747512818,High Risk
0.1645277500152588,Low Risk
0.864380156993866,Critical Risk
0.38122035264968873,Medium Risk
0.8689895510673523,Critical Risk
0.5424713373184205,High Risk
0.5201098442077636,High Risk
0.9710774660110474,Critical Risk
0.719488063454628,High Risk
0.0,Low Risk
1.0,Critical Risk
0.8618866086006165,Critical Risk
0.3042331039905548,Medium Risk
0.5559114754199982,High Risk
0.8716117382049561,Critical Risk
0.47552490830421446,Medium Risk
0.023986993171274663,Low Risk
0.23988411575555801,Medium Risk
0.3551868379116058,Medium Risk
0.15642163157463074,Low Risk
0.6896273136138916,High Risk
0.2765917956829071,Medium Risk
0.923012888431549,Critical Risk
0.2721953883767128,Medium Risk
0.0,Low Risk
0.11157896518707275,Low Risk
0.7899450302124024,High Risk
1.0,Critical Risk
0.9732213020324707,Critical Risk
0.8720742106437683,Critical Risk
0.9148985624313355,Critical Risk
1.0,Critical Risk
0.4427077054977417,Medium Risk
0.8541926622390748,Critical Risk
0.07813712805509568,Low Risk
0.9306761145591735,Critical Risk
0.7993535876274109,High Risk
1.0,Critical Risk
0.9367454051971436,Critical Risk
0.0,Low Risk
0.06503457240760327,Low Risk
0.39715060591697693,Medium Risk
0.05423002764582634,Low Risk
0.14123964160680771,Low Risk
0.7284770488739014,High Risk
0.58365438580513,High Risk
0.8360581636428833,Critical Risk
0.7900999426841736,High Risk
0.9528100967407227,Critical Risk
0.7836865782737732,High Risk
0.9012042045593261,Critical Risk
0.051671164482831954,Low Risk
0.917781138420105,Critical Risk
0.8471147179603576,Critical Risk
1.0,Critical Risk
0.05070874094963074,Low Risk
0.5556331992149353,High Risk
1.0,Critical Risk
1.0,Critical Risk
0.1609198272228241,Low Risk
0.0666157990694046,Low Risk
0.23967580795288085,Medium Risk
0.054159949719905856,Low Risk
1.0,Critical Risk
0.11952856332063674,Low Risk
0.8735124230384826,Critical Risk
0.049320542439818385,Low Risk
0.1771396741271019,Low Risk
0.26434740126132966,Medium Risk
0.07555054873228073,Low Risk
0.3946372866630554,Medium Risk
0.014671281725168229,Low Risk
0.903063154220581,Critical Risk
0.9386928915977478,Critical Risk
0.14779866337776185,Low Risk
0.8917465806007385,Critical Risk
0.9479628443717957,Critical Risk
0.023168436251580715,Low Risk
0.9880146980285645,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.0,Low Risk
0.03286302164196968,Low Risk
0.09922544658184052,Low Risk
0.944551658630371,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.983359956741333,Critical Risk
0.8907496094703674,Critical Risk
0.46083428263664244,Medium Risk
0.10440319031476974,Low Risk
1.0,Critical Risk
0.0,Low Risk
0.14692559242248535,Low Risk
0.5043450951576233,High Risk
0.09952113702893257,Low Risk
0.0,Low Risk
0.6696425080299377,High Risk
1.0,Critical Risk
0.3001940041780472,Medium Risk
0.08044167384505271,Low Risk
0.48608903884887694,Medium Risk
1.0,Critical Risk
0.19763564616441726,Low Risk
0.9580711841583252,Critical Risk
0.09565300941467285,Low Risk
0.1237389788031578,Low Risk
0.23105837106704713,Medium Risk
1.0,Critical Risk
0.9056211709976196,Critical Risk
0.9045385003089905,Critical Risk
0.015417677536606788,Low Risk
0.24846313893795013,Medium Risk
0.9057232022285462,Critical Risk
0.9097044944763184,Critical Risk
0.033814875036478044,Low Risk
0.24269189238548278,Medium Risk
0.9443447709083557,Critical Risk
0.5834785997867584,High Risk
0.11009564697742462,Low Risk
0.9604660868644714,Critical Risk
0.6784459590911865,High Risk
0.8016345977783204,Critical Risk
0.977535343170166,Critical Risk
0.9883974432945252,Critical Risk
0.6682022750377655,High Risk
0.12316167056560516,Low Risk
0.9526603817939758,Critical Risk
0.9673464179039002,Critical Risk
0.15670472532510757,Low Risk
1.0,Critical Risk
0.031007490307092666,Low Risk
1.0,Critical Risk
0.37474296391010287,Medium Risk
0.022560907527804375,Low Risk
0.21420763731002807,Medium Risk
0.3014123260974884,Medium Risk
0.0,Low Risk
0.9668462991714477,Critical Risk
0.9655715823173523,Critical Risk
0.09183146357536316,Low Risk
0.2306533768773079,Medium Risk
0.13977964222431183,Low Risk
0.05802839249372482,Low Risk
0.12201696336269378,Low Risk
1.0,Critical Risk
0.6435922980308533,High Risk
0.5193762838840484,High Risk
0.8398190259933471,Critical Risk
1.0,Critical Risk
0.13698401004076005,Low Risk
0.86721830368042,Critical Risk
0.3022721916437149,Medium Risk
0.48242166042327883,Medium Risk
0.7899091839790344,High Risk
0.12060172855854034,Low Risk
0.7681316375732422,High Risk
0.9441110491752625,Critical Risk
0.9693947553634643,Critical Risk
0.22483842819929123,Medium Risk
0.8605464339256287,Critical Risk
0.12090594172477723,Low Risk
0.35758944749832156,Medium Risk
0.9660000801086426,Critical Risk
0.935516631603241,Critical Risk
0.1739027753472328,Low Risk
0.9376238822937012,Critical Risk
1.0,Critical Risk
0.5243340313434601,High Risk
0.6166868448257447,High Risk
0.9913648009300232,Critical Risk
0.5787878155708313,High Risk
0.4727257251739502,Medium Risk
1.0,Critical Risk
0.0,Low Risk
1.0,Critical Risk
0.6098664104938507,High Risk
0.9626398086547852,Critical Risk
0.10744618475437165,Low Risk
0.08830576241016388,Low Risk
0.9625016450881958,Critical Risk
0.12270892262458802,Low Risk
1.0,Critical Risk
0.3581841945648193,Medium Risk
1.0,Critical Risk
0.02852383740246296,Low Risk
0.2730590343475342,Medium Risk
0.509749436378479,High Risk
0.3960671782493591,Medium Risk
0.18128589540719986,Low Risk
0.8724383473396301,Critical Risk
0.25634375810623167,Medium Risk
0.8377231121063232,Critical Risk
0.9691398859024047,Critical Risk
0.022306638956069946,Low Risk
0.9799128174781799,Critical Risk
0.813780415058136,Critical Risk
0.12143757194280624,Low Risk
0.6542003750801086,High Risk
0.6215627908706665,High Risk
0.03270772974938154,Low Risk
0.12524811998009683,Low Risk
0.7120498955249787,High Risk
0.7355515360832214,High Risk
0.3580697372555733,Medium Risk
1.0,Critical Risk
0.8515218734741211,Critical Risk
0.39771785140037536,Medium Risk
0.6897667109966278,High Risk
0.986726450920105,Critical Risk
1.0,Critical Risk
0.3060871422290802,Medium Risk
0.01760331802070141,Low Risk
0.2005684792995453,Medium Risk
0.9313421368598938,Critical Risk
0.9845200419425965,Critical Risk
1.0,Critical Risk
0.11235887538641691,Low Risk
1.0,Critical Risk
0.9754556775093078,Critical Risk
0.20552606284618377,Medium Risk
0.7160761892795563,High Risk
0.49434376507997513,Medium Risk
0.3117517277598381,Medium Risk
0.13046875298023225,Low Risk
0.2075985476374626,Medium Risk
0.23931929469108582,Medium Risk
1.0,Critical Risk
0.9538488149642944,Critical Risk
0.033014558255672455,Low Risk
0.0802905134856701,Low Risk
0.10633829161524773,Low Risk
0.8733024954795837,Critical Risk
0.9958874106407165,Critical Risk
0.09217185750603676,Low Risk
1.0,Critical Risk
0.08534960895776748,Low Risk
0.04800776541233063,Low Risk
0.2246634468436241,Medium Risk
0.25102164447307584,Medium Risk
0.715689891576767,High Risk
0.33666629791259767,Medium Risk
0.7770027875900268,High Risk
0.5878302693367005,High Risk
0.6380376815795898,High Risk
1.0,Critical Risk
0.06655069813132286,Low Risk
0.9387853384017945,Critical Risk
0.9615878343582154,Critical Risk
0.14796586483716964,Low Risk
0.03051374964416027,Low Risk
0.7623396515846252,High Risk
0.18492889106273652,Low Risk
0.15104026347398758,Low Risk
0.0,Low Risk
0.08716433495283127,Low Risk
0.9901252269744873,Critical Risk
1.0,Critical Risk
0.5988811612129211,High Risk
0.4828464686870575,Medium Risk
0.8202847480773926,Critical Risk
0.5297293484210968,High Risk
0.09955977275967598,Low Risk
0.0771232133731246,Low Risk
0.24597707390785217,Medium Risk
0.7833229184150696,High Risk
0.9833640933036805,Critical Risk
0.7895009636878967,High Risk
1.0,Critical Risk
0.8757086157798767,Critical Risk
0.9416356444358825,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.07113221138715745,Low Risk
0.011361375264823437,Low Risk
1.0,Critical Risk
0.605772602558136,High Risk
0.0,Low Risk
0.040129047632217404,Low Risk
0.9554608106613159,Critical Risk
0.02286120429635048,Low Risk
0.5467289820313453,High Risk
0.8803120374679565,Critical Risk
0.37552879452705384,Medium Risk
1.0,Critical Risk
0.023612217977643013,Low Risk
0.4256469219923019,Medium Risk
1.0,Critical Risk
1.0,Critical Risk
0.39499358236789706,Medium Risk
0.20531365871429444,Medium Risk
1.0,Critical Risk
0.9798816919326783,Critical Risk
1.0,Critical Risk
0.0,Low Risk
1.0,Critical Risk
0.8748111844062805,Critical Risk
0.933104681968689,Critical Risk
0.058635514229536057,Low Risk
0.1230646699666977,Low Risk
0.10911962985992432,Low Risk
0.08434676453471183,Low Risk
0.9539556741714478,Critical Risk
0.2139669492840767,Medium Risk
0.33861691057682036,Medium Risk
0.4656616419553757,Medium Risk
0.723423284292221,High Risk
1.0,Critical Risk
0.10738082081079484,Low Risk
0.2740960866212845,Medium Risk
0.18566855192184448,Low Risk
0.99228435754776,Critical Risk
0.06299513094127178,Low Risk
0.696878719329834,High Risk
0.8879617333412171,Critical Risk
0.08343979716300964,Low Risk
1.0,Critical Risk
0.9087129592895508,Critical Risk
0.8081827282905578,Critical Risk
0.45739874243736267,Medium Risk
0.5487354248762131,High Risk
0.9314769387245179,Critical Risk
0.8817218899726867,Critical Risk
0.8949753403663635,Critical Risk
0.877973210811615,Critical Risk
0.8487886548042297,Critical Risk
0.11695215404033661,Low Risk
0.18857960253953934,Low Risk
0.03186057060956955,Low Risk
0.799271535873413,High Risk
0.9298799633979797,Critical Risk
0.5843771874904633,High Risk
1.0,Critical Risk
0.9800236940383911,Critical Risk
0.04639475494623184,Low Risk
1.0,Critical Risk
1.0,Critical Risk
0.27373679280281066,Medium Risk
0.0,Low Risk
0.5117547273635864,High Risk
0.7263686418533325,High Risk
0.9580547213554382,Critical Risk
1.0,Critical Risk
0.6109752953052521,High Risk
0.2396107256412506,Medium Risk
0.0,Low Risk
0.09541212022304535,Low Risk
0.055281905084848405,Low Risk
0.964454984664917,Critical Risk
0.5012495279312134,High Risk
0.7987830400466919,High Risk
0.09464694857597351,Low Risk
0.8957190155982971,Critical Risk
0.6979853868484497,High Risk
0.16434761583805085,Low Risk
0.0,Low Risk
0.8508605360984802,Critical Risk
0.6537654638290405,High Risk
0.7624086797237396,High Risk
0.017100889794528486,Low Risk
0.7953766942024231,High Risk
0.43946837186813353,Medium Risk
0.14383476972579956,Low Risk
0.1078406147658825,Low Risk
0.050432751141488555,Low Risk
0.3555272310972214,Medium Risk
0.7141953468322754,High Risk
0.10904971063137055,Low Risk
0.9658896327018738,Critical Risk
0.533784806728363,High Risk
0.1264423221349716,Low Risk
0.15660599023103713,Low Risk
0.18371656835079192,Low Risk
0.0,Low Risk
0.4853252828121185,Medium Risk
0.08004755079746247,Low Risk
0.5522245526313782,High Risk
0.5688419699668884,High Risk
0.33503775894641874,Medium Risk
0.9047202587127685,Critical Risk
0.974632465839386,Critical Risk
0.0,Low Risk
0.6839959770441055,High Risk
0.09388775490224362,Low Risk
0.2772071540355682,Medium Risk
0.9525017261505127,Critical Risk
0.0641390137374401,Low Risk
0.01600040104240179,Low Risk
0.9713323831558227,Critical Risk
0.029826030507683753,Low Risk
0.06376315578818322,Low Risk
0.7538838505744934,High Risk
1.0,Critical Risk
0.017478300258517265,Low Risk
0.9728486776351929,Critical Risk
0.09772284924983979,Low Risk
0.9551563024520874,Critical Risk
0.5684805274009704,High Risk
0.1651088610291481,Low Risk
0.09492439478635788,Low Risk
0.4599895626306534,Medium Risk
0.1710616998374462,Low Risk
0.009128433652222157,Low Risk
0.6971330106258392,High Risk
0.12773018851876258,Low Risk
0.18609800040721894,Low Risk
1.0,Critical Risk
0.43664808869361876,Medium Risk
0.9537615060806275,Critical Risk
0.012587101012468339,Low Risk
0.004347826167941093,Low Risk
0.853951919078827,Critical Risk
1.0,Critical Risk
0.9902047276496887,Critical Risk
0.2985646814107895,Medium Risk
0.9704806923866272,Critical Risk
0.029671966657042505,Low Risk
0.11881737112998962,Low Risk
0.8912808537483216,Critical Risk
0.523989874124527,High Risk
0.8638230085372924,Critical Risk
0.6426944315433503,High Risk
0.7038746118545532,High Risk
0.8156739592552185,Critical Risk
0.760128915309906,High Risk
0.8514488220214844,Critical Risk
0.028846554830670355,Low Risk
0.915252685546875,Critical Risk
1.0,Critical Risk
0.15989174842834472,Low Risk
0.2545950531959534,Medium Risk
0.06359313800930977,Low Risk
1.0,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.9454752683639527,Critical Risk
0.8926454424858093,Critical Risk
0.8215547800064087,Critical Risk
0.9780639410018921,Critical Risk
1.0,Critical Risk
0.0,Low Risk
0.2803691133856773,Medium Risk
0.9314463257789611,Critical Risk
0.09016174599528312,Low Risk
0.9308282852172851,Critical Risk
0.8732284903526306,Critical Risk
0.12747972309589387,Low Risk
0.09551954567432404,Low Risk
1.0,Critical Risk
0.12206895500421525,Low Risk
0.945040225982666,Critical Risk
0.7764780998229981,High Risk
0.39974741339683534,Medium Risk
0.9448199510574341,Critical Risk
0.655844247341156,High Risk
0.0,Low Risk
0.8095207452774048,Critical Risk
0.15836546570062637,Low Risk
1.0,Critical Risk
0.6209265947341919,High Risk
0.9845200777053833,Critical Risk
0.4502826929092407,Medium Risk
0.672338242828846,High Risk
0.9084954738616944,Critical Risk
0.6213429212570191,High Risk
